# ecldata3.ecl
sha256: 113e52b73dfdd94408b99dd7646ac973554cef76f1b7bd6686a773da6e974ce8
header: subroutines=78 timelines=4 data_end=0x0000c440

## timeline 0 [0x0000b238, 0x0000b91c)
0x0000b238 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=19 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00007de0 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00007df0 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00002000(s=8192,f=1.147944e-41)]
0x00007e00 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461ce800(s=1176299520,f=10042)]
0x00007e14 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x461cec00(s=1176300544,f=10043)]
0x00007e28 t=     0 op=0x0048 size=40 b08=0x00 diff=0xff pmask=0x005e  move_to_explicit args=[0x0000005b(s=91,f=1.275182e-43), 0x461ce800(s=1176299520,f=10042), 0x461cec00(s=1176300544,f=10043), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0), 0x461c8800(s=1176274944,f=10018)]
0x00007e50 t=    90 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000039(s=57,f=7.987401e-44)]
0x00007e64 t=   190 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00002000(s=8192,f=1.147944e-41)]
0x00007e74 t=  3790 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00007e80 sub-footer

## sub 57 [0x00007e8c, 0x00007f48)
0x00007e8c t=     0 op=0x0022 size=32 b08=0x00 diff=0xff pmask=0x001f  set_angle_between_points args=[0x461c8000(s=1176272896,f=10016), 0x461ce800(s=1176299520,f=10042), 0x461cec00(s=1176300544,f=10043), 0x461db800(s=1176352768,f=10094), 0x461dbc00(s=1176353792,f=10095)]
0x00007eac t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c8400(s=1176273920,f=10017), 0x461c8800(s=1176274944,f=10018), 0x40400000(s=1077936128,f=3)]
0x00007ec4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000010(s=16,f=2.242078e-44)]
0x00007ed8 t=     0 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0042  fire mode=1 type=2 color=$i16(10000) count=(1,1) speed=(1.2,0.5) angle=($f(10016),0.7853982) flags=0x00000202
0x00007f04 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00007f18 t=     4 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffc0(s=-64,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00007f30 t=     4 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00007f3c sub-footer

## sub 58 [0x00007f48, 0x000083e8)
0x00007f48 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x00007f58 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000042(s=66,f=9.24857e-44)]
0x00007f68 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x00007f78 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  zero_eligible_enemy_hp_with_score_items args=[]
0x00007f84 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x00007f98 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x00007fa8 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00007fbc t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000960(s=2400,f=3.363116e-42), 0x00000026(s=38,f=5.324934e-44)]
0x00007fd0 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x00007fdc t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x00007fec t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x00008000 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000006e(s=110,f=1.541428e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x0000801c t=     0 op=0x007a size=244 b08=0x00 diff=0xff pmask=0x0000  start_spell_card id=45 score=20000000 field_00=0 name='国符「三種の神器\u3000鏡」' owner='上白沢慧音'
0x00008110 t=   110 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00008120 t=   110 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x000000b4(s=180,f=2.522337e-43)]
0x00008130 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000005(s=5,f=7.006492e-45)]
0x00008144 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3d490fdb(s=1028198363,f=0.04908739)]
0x00008158 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x0000816c t=   110 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023), 0x40200000(s=1075838976,f=2.5)]
0x00008184 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000000(s=0,f=0)]
0x00008198 t=   110 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x000081a4 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x000081b8 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d0efa35(s=1024391733,f=0.03490658)]
0x000081cc t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3f4ccccd(s=1061997773,f=0.8)]
0x000081e0 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000006(s=6,f=8.407791e-45)]
0x000081f4 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00008208 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x000000c8(s=200,f=2.802597e-43)]
0x0000821c t=   110 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_child_enemy_variant args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00002711(s=10001,f=1.401439e-41), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008240 t=   110 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00008254 t=   110 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00008268 t=   114 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000006e(s=110,f=1.541428e-43), 0xffffffb4(s=-76,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00008280 t=   214 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00008294 t=   214 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd0efa35(s=-1123091915,f=-0.03490658)]
0x000082a8 t=   214 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3f4ccccd(s=1061997773,f=0.8)]
0x000082bc t=   214 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000002(s=2,f=2.802597e-45)]
0x000082d0 t=   214 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000008(s=8,f=1.121039e-44)]
0x000082e4 t=   214 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x000000c8(s=200,f=2.802597e-43)]
0x000082f8 t=   214 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_child_enemy_variant args=[0x0000003c(s=60,f=8.407791e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00002711(s=10001,f=1.401439e-41), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000831c t=   214 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00008330 t=   214 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00008344 t=   218 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x000000d6(s=214,f=2.998779e-43), 0xffffffb4(s=-76,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000835c t=   218 op=0x002a size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_ne args=[0x00002735(s=10037,f=1.406483e-41), 0x00000000(s=0,f=0), 0x000000da(s=218,f=3.054831e-43), 0x00000044(s=68,f=9.52883e-44)]
0x00008378 t=   218 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x0000003b(s=59,f=8.267661e-44)]
0x0000838c t=   218 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000001(s=1,f=1.401298e-45)]
0x000083a0 t=   218 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f99999a(s=1067030938,f=1.2)]
0x000083b8 t=   218 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002737(s=10039,f=1.406764e-41)]
0x000083c8 t=   398 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000006e(s=110,f=1.541428e-43), 0xfffffdd0(s=-560,f=nan)]
0x000083dc sub-footer

## sub 59 [0x000083e8, 0x0000847c)
0x000083e8 t=     0 op=0x0060 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=0 type=10 color=2 count=(7,1) speed=(1.2,0.5) angle=(0,0.2617994) flags=0x00000203
0x00008414 t=     0 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461d0800(s=1176307712,f=10050), 0x43000000(s=1124073472,f=128), 0x00000000(s=0,f=0), 0x00000048(s=72,f=1.008935e-43)]
0x00008430 t=     0 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=2 type=3 color=10 count=(32,2) speed=(2.2,0.8) angle=(0,0.1963495) flags=0x00000203
0x0000845c t=   180 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xffffff8c(s=-116,f=nan)]
0x00008470 sub-footer

## sub 60 [0x0000847c, 0x0000856c)
0x0000847c t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x0000848c t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x0000849c t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x000084ac t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x000084c0 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x000084d0 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00002000(s=8192,f=1.147944e-41)]
0x000084e0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461ce800(s=1176299520,f=10042)]
0x000084f4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x461cec00(s=1176300544,f=10043)]
0x00008508 t=     0 op=0x0048 size=40 b08=0x00 diff=0xff pmask=0x005e  move_to_explicit args=[0x0000005b(s=91,f=1.275182e-43), 0x461ce800(s=1176299520,f=10042), 0x461cec00(s=1176300544,f=10043), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0), 0x461c8800(s=1176274944,f=10018)]
0x00008530 t=    90 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x0000003d(s=61,f=8.547921e-44)]
0x00008544 t=   190 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00002000(s=8192,f=1.147944e-41)]
0x00008554 t=  3790 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00008560 sub-footer

## sub 61 [0x0000856c, 0x000086b0)
0x0000856c t=     0 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000044(s=68,f=9.52883e-44)]
0x00008588 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x0000859c t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0x00000028(s=40,f=5.605194e-44)]
0x000085b0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xc0490fdb(s=-1068953637,f=-3.141593)]
0x000085c4 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c8400(s=1176273920,f=10017), 0x461c8400(s=1176273920,f=10017), 0x40a00000(s=1084227584,f=5)]
0x000085dc t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000015(s=21,f=2.942727e-44)]
0x000085f0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=2048 wait_for_clear=0 int_0=0 int_1=-1 float_0=1.3 float_1=0
0x00008618 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0010  define_transform index=1 kind=16384 wait_for_clear=0 int_0=4 int_1=$i32(10000) float_0=-1 float_1=-1
0x00008640 t=     0 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0042  fire mode=1 type=2 color=$i16(10000) count=(1,1) speed=(3,0.5) angle=($f(10016),0.7853982) flags=0x00004a02
0x0000866c t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00008680 t=     4 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffc0(s=-64,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00008698 t=     4 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x000086a4 sub-footer

## sub 62 [0x000086b0, 0x00008b38)
0x000086b0 t=     0 op=0x0081 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_defeat_mode args=[0x00000002(s=2,f=2.802597e-45)]
0x000086c0 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0x00000042(s=66,f=9.24857e-44)]
0x000086d0 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x000086e0 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  zero_eligible_enemy_hp_with_score_items args=[]
0x000086ec t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x00008700 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x00008710 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00008724 t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000960(s=2400,f=3.363116e-42), 0x00000026(s=38,f=5.324934e-44)]
0x00008738 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x00008744 t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x00008754 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x00008768 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000006e(s=110,f=1.541428e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43000000(s=1124073472,f=128)]
0x00008784 t=     0 op=0x007a size=244 b08=0x00 diff=0xff pmask=0x0000  start_spell_card id=46 score=20000000 field_00=0 name='国体「三種の神器\u3000郷」' owner='上白沢慧音'
0x00008878 t=   110 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00008888 t=   110 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x000000b4(s=180,f=2.522337e-43)]
0x00008898 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000005(s=5,f=7.006492e-45)]
0x000088ac t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3d490fdb(s=1028198363,f=0.04908739)]
0x000088c0 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000088d4 t=   110 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023), 0x40200000(s=1075838976,f=2.5)]
0x000088ec t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000000(s=0,f=0)]
0x00008900 t=   110 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x0000003f(s=63,f=8.82818e-44)]
0x00008914 t=   110 op=0x003e size=12 b08=0x00 diff=0xff pmask=0x0000  restore_primary_animation args=[]
0x00008920 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00008934 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3c80adfd(s=1015066109,f=0.01570796)]
0x00008948 t=   110 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3f4ccccd(s=1061997773,f=0.8)]
0x0000895c t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00008970 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00008984 t=   110 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000320(s=800,f=1.121039e-42)]
0x00008998 t=   110 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_child_enemy_variant args=[0x00000040(s=64,f=8.96831e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00002711(s=10001,f=1.401439e-41), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000089bc t=   110 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x000089d0 t=   110 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000014(s=20,f=2.802597e-44)]
0x000089e4 t=   114 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000006e(s=110,f=1.541428e-43), 0xffffffb4(s=-76,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000089fc t=   174 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f99999a(s=1067030938,f=1.2)]
0x00008a14 t=   274 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00008a28 t=   274 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbc80adfd(s=-1132417539,f=-0.01570796)]
0x00008a3c t=   274 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3f4ccccd(s=1061997773,f=0.8)]
0x00008a50 t=   274 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00008a64 t=   274 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00008a78 t=   274 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x000000c8(s=200,f=2.802597e-43)]
0x00008a8c t=   274 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000040(s=64,f=8.96831e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000028(s=40,f=5.605194e-44), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00008ab0 t=   274 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x00008ac4 t=   274 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000050(s=80,f=1.121039e-43)]
0x00008ad8 t=   278 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000112(s=274,f=3.839558e-43), 0xffffffb4(s=-76,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00008af0 t=   278 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f99999a(s=1067030938,f=1.2)]
0x00008b08 t=   278 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002737(s=10039,f=1.406764e-41)]
0x00008b18 t=   438 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000006e(s=110,f=1.541428e-43), 0xfffffdfc(s=-516,f=nan)]
0x00008b2c sub-footer

## sub 63 [0x00008b38, 0x00008bd8)
0x00008b38 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=7 color=3 count=(32,2) speed=(2,1) angle=($f(10082),0.3926991) flags=0x00000201
0x00008b64 t=     0 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461d0800(s=1176307712,f=10050), 0x43000000(s=1124073472,f=128), 0x00000000(s=0,f=0), 0x00000048(s=72,f=1.008935e-43)]
0x00008b80 t=     0 op=0x0062 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=2 type=3 color=10 count=(32,2) speed=(2.2,0.8) angle=(0,0.1963495) flags=0x00000203
