# ecldata_yk.ecl
sha256: 86037d70bb2dc44357f65eb5ee917b5a07834849fb2f528ef9930ceea71cff7a
header: subroutines=20 timelines=1 data_end=0x00005f88

## timeline 0 [0x00005ee0, 0x00005f88)
0x00005ee0 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x000022d4 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x000022e8 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x000022fc t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00002310 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbfc4090f(s=-1077671665,f=-1.531526)]
0x00002324 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3acde32e(s=986571566,f=0.001570796)]
0x00002338 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x0000234c t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00002360 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00002374 t=  5120 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000d(s=13,f=1.821688e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x0000239c t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x000023b0 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x000023c4 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x000023d8 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbfc4090f(s=-1077671665,f=-1.531526)]
0x000023ec t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3acde32e(s=986571566,f=0.001570796)]
0x00002400 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00002414 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00002428 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x0000243c t=  5120 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000d(s=13,f=1.821688e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00002464 t=  5810 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00002470 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00002484 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x00002498 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x000024ac t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc4090f(s=1069811983,f=1.531526)]
0x000024c0 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x00000000(s=0,f=0)]
0x000024d4 t=  5810 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000118(s=280,f=3.923636e-43)]
0x000024e8 t=  5810 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000024fc t=  5810 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00002510 t=  5810 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000e(s=14,f=1.961818e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00002538 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x0000254c t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x00002560 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00002574 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc4090f(s=1069811983,f=1.531526)]
0x00002588 t=  5810 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x00000000(s=0,f=0)]
0x0000259c t=  5810 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000118(s=280,f=3.923636e-43)]
0x000025b0 t=  5810 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000025c4 t=  5810 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000025d8 t=  5810 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000e(s=14,f=1.961818e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00002600 t=  6300 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000260c t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00002620 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x00002634 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00002648 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x0000265c t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x00000000(s=0,f=0)]
0x00002670 t=  6300 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000118(s=280,f=3.923636e-43)]
0x00002684 t=  6300 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00002698 t=  6300 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000002(s=2,f=2.802597e-45)]
0x000026ac t=  6300 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000f(s=15,f=2.101948e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x000026d4 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000026e8 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x000026fc t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00002710 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00002724 t=  6300 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x00000000(s=0,f=0)]
0x00002738 t=  6300 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000118(s=280,f=3.923636e-43)]
0x0000274c t=  6300 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00002760 t=  6300 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00002774 t=  6300 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000f(s=15,f=2.101948e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x0000279c t=  6990 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x000027a8 t=  6990 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x00000010(s=16,f=2.242078e-44)]
0x000027b8 t=  7050 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x000027c4 t=  7050 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x0000000f(s=15,f=2.101948e-44)]
0x000027d4 t=  7050 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x000000dc(s=220,f=3.082857e-43)]
0x000027e8 t=  7050 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000006(s=6,f=8.407791e-45)]
0x000027fc t=  7050 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0008  define_transform index=0 kind=8192 wait_for_clear=0 int_0=$i32(10000) int_1=-1 float_0=-1 float_1=-1
0x00002824 t=  7050 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=16 wait_for_clear=0 int_0=90 int_1=-1 float_0=0 float_1=-999
0x0000284c t=  7050 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=64 wait_for_clear=0 int_0=1 int_1=1 float_0=0 float_1=0
0x00002874 t=  7050 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=3 kind=16 wait_for_clear=0 int_0=90 int_1=-1 float_0=0 float_1=-999
0x0000289c t=  7050 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=4 kind=16 wait_for_clear=0 int_0=90 int_1=-1 float_0=0.001111111 float_1=-999
0x000028c4 t=  7050 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461db800(s=1176352768,f=10094), 0x461ccc00(s=1176292352,f=10035), 0x43400000(s=1128267776,f=192)]
0x000028dc t=  7050 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461dbc00(s=1176353792,f=10095), 0x461ccc00(s=1176292352,f=10035), 0x43600000(s=1130364928,f=224)]
0x000028f4 t=  7050 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094), 0x461db800(s=1176352768,f=10094)]
0x0000290c t=  7050 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8400(s=1176273920,f=10017), 0x461dbc00(s=1176353792,f=10095), 0x461dbc00(s=1176353792,f=10095)]
0x00002924 t=  7050 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00002938 t=  7050 op=0x002d size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_lt args=[0x461c8000(s=1176272896,f=10016), 0x44800000(s=1149239296,f=1024), 0x00001b8a(s=7050,f=9.879154e-42), 0x0000007c(s=124,f=1.73761e-43)]
0x00002954 t=  7050 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461db800(s=1176352768,f=10094), 0x461dbc00(s=1176353792,f=10095)]
0x00002968 t=  7050 op=0x0022 size=32 b08=0x00 diff=0xff pmask=0x0007  set_angle_between_points args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094), 0x461dbc00(s=1176353792,f=10095), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00002988 t=  7050 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=1 type=11 color=2 count=(1,1) speed=(0,2) angle=($f(10016),0) flags=0x00002254
0x000029b4 t=  7050 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00001b8a(s=7050,f=9.879154e-42), 0xffffff10(s=-240,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x000029cc t=  7051 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00001b8a(s=7050,f=9.879154e-42), 0xfffffe1c(s=-484,f=nan), 0x00002735(s=10037,f=1.406483e-41)]
0x000029e4 t=  8051 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000005a(s=90,f=1.261169e-43), 0xffffe78c(s=-6260,f=nan)]
0x000029f8 sub-footer

## sub 5 [0x00002a04, 0x00002e0c)
0x00002a04 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000030(s=48,f=6.726233e-44)]
0x00002a14 t=     0 op=0x0052 size=16 b08=0x00 diff=0xff pmask=0x0000  set_minimum_fire_distance args=[0x00000000(s=0,f=0)]
0x00002a24 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000013(s=19,f=2.662467e-44)]
0x00002a34 t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c9c00(s=1176280064,f=10023), 0x461c8800(s=1176274944,f=10018), 0x42f00000(s=1123024896,f=120)]
0x00002a4c t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9400(s=1176278016,f=10021), 0x461ce800(s=1176299520,f=10042)]
0x00002a60 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9800(s=1176279040,f=10022), 0x461cec00(s=1176300544,f=10043)]
0x00002a74 t=     0 op=0x0048 size=40 b08=0x00 diff=0xff pmask=0x005e  move_to_explicit args=[0x00000078(s=120,f=1.681558e-43), 0x461c9400(s=1176278016,f=10021), 0x461c9800(s=1176279040,f=10022), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0), 0x461c9c00(s=1176280064,f=10023)]
0x00002a9c t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x42f00000(s=1123024896,f=120)]
0x00002ab4 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c9c00(s=1176280064,f=10023), 0x461c8000(s=1176272896,f=10016)]
0x00002ac8 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x00002ad8 t=   120 op=0x0048 size=40 b08=0x00 diff=0xff pmask=0x003e  move_to_explicit args=[0x00000000(s=0,f=0), 0x461c9400(s=1176278016,f=10021), 0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x461c8800(s=1176274944,f=10018), 0x00000000(s=0,f=0)]
0x00002b00 t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=64 wait_for_clear=0 int_0=1 int_1=1 float_0=0 float_1=0
0x00002b28 t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=4 kind=16 wait_for_clear=0 int_0=60 int_1=-1 float_0=0.03333334 float_1=-999
0x00002b50 t=   120 op=0x0017 size=24 b08=0x00 diff=0xff pmask=0x0003  set_int_div args=[0x00002734(s=10036,f=1.406343e-41), 0x00002710(s=10000,f=1.401298e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00002b68 t=   120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000000(s=0,f=0)]
0x00002b7c t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0008  define_transform index=0 kind=8192 wait_for_clear=0 int_0=$i32(10000) int_1=-1 float_0=-1 float_1=-1
0x00002ba4 t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0008  define_transform index=1 kind=16 wait_for_clear=0 int_0=$i32(10001) int_1=-1 float_0=0 float_1=-999
0x00002bcc t=   120 op=0x0015 size=24 b08=0x00 diff=0xff pmask=0x0007  set_int_sub args=[0x00002713(s=10003,f=1.401719e-41), 0x00002710(s=10000,f=1.401298e-41), 0x00002711(s=10001,f=1.401439e-41)]
0x00002be4 t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0008  define_transform index=3 kind=16 wait_for_clear=0 int_0=$i32(10000) int_1=-1 float_0=0 float_1=-999
0x00002c0c t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461d5400(s=1176327168,f=10069), 0x461c8c00(s=1176275968,f=10019)]
0x00002c24 t=   120 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x00002c34 t=   120 op=0x0032 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_ge args=[0x00002735(s=10037,f=1.406483e-41), 0x00000006(s=6,f=8.407791e-45), 0x00000078(s=120,f=1.681558e-43), 0x00000070(s=112,f=1.569454e-43)]
0x00002c50 t=   120 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00002c64 t=   120 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0042  fire mode=1 type=6 color=$i16(10002) count=(1,1) speed=(2.5,2) angle=($f(10023),0) flags=0x00002254
0x00002c90 t=   120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000078(s=120,f=1.681558e-43), 0x00000044(s=68,f=9.52883e-44)]
0x00002ca4 t=   120 op=0x002e size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_le args=[0x00002735(s=10037,f=1.406483e-41), 0x00000007(s=7,f=9.809089e-45), 0x00000078(s=120,f=1.681558e-43), 0x00000030(s=48,f=6.726233e-44)]
0x00002cc0 t=   120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0xffffffff(s=-1,f=nan)]
0x00002cd4 t=   120 op=0x001e size=16 b08=0x00 diff=0xff pmask=0x0001  increment_int args=[0x00002735(s=10037,f=1.406483e-41)]
0x00002ce4 t=   120 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461d2400(s=1176314880,f=10057), 0x461c9c00(s=1176280064,f=10023)]
0x00002cf8 t=   120 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461d2800(s=1176315904,f=10058), 0x461c9c00(s=1176280064,f=10023)]
0x00002d0c t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461d2400(s=1176314880,f=10057), 0x41800000(s=1098907648,f=16)]
0x00002d20 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461d2800(s=1176315904,f=10058), 0x41800000(s=1098907648,f=16)]
0x00002d34 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461cc400(s=1176290304,f=10033), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x00002d4c t=   120 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c9c00(s=1176280064,f=10023), 0x3d0efa35(s=1024391733,f=0.03490658)]
0x00002d60 t=   120 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461d2400(s=1176314880,f=10057), 0x461d2800(s=1176315904,f=10058)]
0x00002d74 t=   120 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x00c2  fire mode=1 type=6 color=$i16(10002) count=(3,1) speed=(0.5,2) angle=($f(10077),$f(10023)) flags=0x00000000
0x00002da0 t=   120 op=0x000b size=20 b08=0x00 diff=0xff pmask=0x0001  sub_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00002db4 t=   120 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00002dc8 t=   120 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8c00(s=1176275968,f=10019), 0x461c9000(s=1176276992,f=10020)]
0x00002ddc t=   124 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000078(s=120,f=1.681558e-43), 0xfffffda0(s=-608,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00002df4 t=   124 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00002e00 sub-footer

## sub 6 [0x00002e0c, 0x00003248)
0x00002e0c t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000030(s=48,f=6.726233e-44)]
0x00002e1c t=     0 op=0x0052 size=16 b08=0x00 diff=0xff pmask=0x0000  set_minimum_fire_distance args=[0x00000000(s=0,f=0)]
0x00002e2c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000013(s=19,f=2.662467e-44)]
0x00002e3c t=     0 op=0x001c size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_div args=[0x461c9c00(s=1176280064,f=10023), 0x461c8800(s=1176274944,f=10018), 0x42f00000(s=1123024896,f=120)]
0x00002e54 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9400(s=1176278016,f=10021), 0x461ce800(s=1176299520,f=10042)]
0x00002e68 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9800(s=1176279040,f=10022), 0x461cec00(s=1176300544,f=10043)]
0x00002e7c t=     0 op=0x0048 size=40 b08=0x00 diff=0xff pmask=0x005e  move_to_explicit args=[0x00000078(s=120,f=1.681558e-43), 0x461c9400(s=1176278016,f=10021), 0x461c9800(s=1176279040,f=10022), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0), 0x461c9c00(s=1176280064,f=10023)]
0x00002ea4 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x42f00000(s=1123024896,f=120)]
0x00002ebc t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c9c00(s=1176280064,f=10023), 0x461c8000(s=1176272896,f=10016)]
0x00002ed0 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c9c00(s=1176280064,f=10023)]
0x00002ee0 t=   120 op=0x0048 size=40 b08=0x00 diff=0xff pmask=0x003e  move_to_explicit args=[0x00000000(s=0,f=0), 0x461c9400(s=1176278016,f=10021), 0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x461c8800(s=1176274944,f=10018), 0x00000000(s=0,f=0)]
0x00002f08 t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=2 kind=64 wait_for_clear=0 int_0=1 int_1=1 float_0=0 float_1=0
0x00002f30 t=   120 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=4 kind=16 wait_for_clear=0 int_0=90 int_1=-1 float_0=0.03333334 float_1=-999
