# ecldata4bsp.ecl
sha256: 007da9d02374f01292eada9a065c21b54cebbb81a5bff7a1660753498df65b51
header: subroutines=72 timelines=1 data_end=0x0000c448

## timeline 0 [0x0000c3cc, 0x0000c448)
0x0000c3cc t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x0000a16c t=   120 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000a180 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x000000be(s=190,f=2.662467e-43)]
0x0000a194 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000096(s=150,f=2.101948e-43)]
0x0000a1a8 t=   120 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000078(s=120,f=1.681558e-43)]
0x0000a1bc t=   120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0003  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00002736(s=10038,f=1.406623e-41)]
0x0000a1d0 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9800(s=1176279040,f=10022), 0x461ce800(s=1176299520,f=10042), 0x461c9000(s=1176276992,f=10020)]
0x0000a1e8 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c9c00(s=1176280064,f=10023), 0x461cec00(s=1176300544,f=10043), 0x461c9400(s=1176278016,f=10021)]
0x0000a200 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461cf400(s=1176302592,f=10045), 0x461c9000(s=1176276992,f=10020)]
0x0000a218 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8c00(s=1176275968,f=10019), 0x461cf800(s=1176303616,f=10046), 0x461c9400(s=1176278016,f=10021)]
0x0000a230 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c9c00(s=1176280064,f=10023)]
0x0000a248 t=   120 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_mul args=[0x461c8c00(s=1176275968,f=10019), 0x461c8c00(s=1176275968,f=10019), 0x461c9800(s=1176279040,f=10022)]
0x0000a260 t=   120 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_sub args=[0x461c8800(s=1176274944,f=10018), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000a278 t=   120 op=0x0033 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_float_ge args=[0x461c8800(s=1176274944,f=10018), 0x00000000(s=0,f=0), 0x00000078(s=120,f=1.681558e-43), 0x0000006c(s=108,f=1.513402e-43)]
0x0000a294 t=   120 op=0x000f size=20 b08=0x00 diff=0xf2 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000a2a8 t=   120 op=0x000f size=20 b08=0x00 diff=0xf4 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000a2bc t=   120 op=0x000f size=20 b08=0x00 diff=0xf8 pmask=0x0001  add_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000a2d0 t=   120 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000078(s=120,f=1.681558e-43), 0x00000050(s=80,f=1.121039e-43)]
0x0000a2e4 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf2 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b69f685(s=996800133,f=0.003569992)]
0x0000a2f8 t=   120 op=0x0010 size=20 b08=0x00 diff=0xf4 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3b942d32(s=999566642,f=0.004521989)]
0x0000a30c t=   120 op=0x0010 size=20 b08=0x00 diff=0xf8 pmask=0x0001  sub_float args=[0x461db800(s=1176352768,f=10094), 0x3bb9387f(s=1001994367,f=0.005652487)]
0x0000a320 t=   120 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000a330 t=   120 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x0000a344 t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000a358 t=   120 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x0000a36c t=   120 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x0000a380 t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9800(s=1176279040,f=10022), 0x461c8000(s=1176272896,f=10016), 0x461c9000(s=1176276992,f=10020)]
0x0000a398 t=   120 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c9c00(s=1176280064,f=10023), 0x461c8400(s=1176273920,f=10017), 0x461c9400(s=1176278016,f=10021)]
0x0000a3b0 t=   120 op=0x003f size=20 b08=0x00 diff=0xff pmask=0x0003  set_position args=[0x461c9800(s=1176279040,f=10022), 0x461c9c00(s=1176280064,f=10023)]
0x0000a3c4 t=   121 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000078(s=120,f=1.681558e-43), 0xfffffe0c(s=-500,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000a3dc t=   181 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000a3e8 sub-footer

## sub 59 [0x0000a3f4, 0x0000a450)
0x0000a3f4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000020(s=32,f=4.484155e-44)]
0x0000a408 t=     0 op=0x008b size=24 b08=0x00 diff=0xff pmask=0x0000  spawn_effect args=[0x00000011(s=17,f=2.382207e-44), 0x00000004(s=4,f=5.605194e-45), 0xffffffff(s=-1,f=nan)]
0x0000a420 t=     1 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffffe8(s=-24,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000a438 t=     1 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x0000a444 sub-footer

## sub 60 [0x0000a450, 0x0000aa88)
0x0000a450 t=     0 op=0x009d size=28 b08=0x00 diff=0xff pmask=0x0000  configure_enemy_trail args=[0x00000005(s=5,f=7.006492e-45), 0x0000000f(s=15,f=2.101948e-44), 0x00000000(s=0,f=0), 0x00000001(s=1,f=1.401298e-45)]
0x0000a46c t=     0 op=0x004c size=12 b08=0x00 diff=0xff pmask=0x0000  clear_movement_bounds args=[]
0x0000a478 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000a488 t=     0 op=0x0069 size=16 b08=0x00 diff=0xff pmask=0x0000  set_fire_delay args=[0x00000000(s=0,f=0)]
0x0000a498 t=     0 op=0x005f size=12 b08=0x00 diff=0xff pmask=0x0000  zero_eligible_enemy_hp_with_score_items args=[]
0x0000a4a4 t=     0 op=0x0071 size=20 b08=0x00 diff=0xff pmask=0x0000  configure_bullet_sounds args=[0xffffffff(s=-1,f=nan), 0xffffffff(s=-1,f=nan)]
0x0000a4b8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000004(s=4,f=5.605194e-45)]
0x0000a4c8 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x0000a4dc t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000870(s=2160,f=3.026805e-42), 0x00000044(s=68,f=9.52883e-44)]
0x0000a4f0 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x0000a4fc t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x0000a50c t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x0000a520 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000005a(s=90,f=1.261169e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43200000(s=1126170624,f=160)]
0x0000a53c t=     0 op=0x007a size=244 b08=0x00 diff=0xff pmask=0x0000  start_spell_card id=215 score=60000000 field_00=0 name='「ブレイジングスター」' owner='霧雨魔理沙'
0x0000a630 t=     0 op=0x009b size=16 b08=0x00 diff=0xff pmask=0x0000  set_fixed_spell_reward_mode args=[0x00000001(s=1,f=1.401298e-45)]
0x0000a640 t=    90 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x0000a650 t=    90 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000012c(s=300,f=4.203895e-43)]
0x0000a660 t=    90 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0004  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x461ce800(s=1176299520,f=10042), 0xc2800000(s=-1031798784,f=-64)]
0x0000a67c t=   150 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000a688 t=   150 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000004(s=4,f=5.605194e-45)]
0x0000a69c t=   150 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x3c088889(s=1007192201,f=0.008333334)]
0x0000a6b0 t=   150 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000010(s=16,f=2.242078e-44)]
0x0000a6c0 t=   150 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000013(s=19,f=2.662467e-44)]
0x0000a6d0 t=   150 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x461cf400(s=1176302592,f=10045)]
0x0000a6e4 t=   150 op=0x0022 size=32 b08=0x00 diff=0xff pmask=0x001b  set_angle_between_points args=[0x461db800(s=1176352768,f=10094), 0x461c9c00(s=1176280064,f=10023), 0x44200000(s=1142947840,f=640), 0x461ce800(s=1176299520,f=10042), 0x461cec00(s=1176300544,f=10043)]
0x0000a704 t=   150 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x0000a718 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000a72c t=   150 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x0000a740 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x0000a754 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003f(s=63,f=8.82818e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a77c t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000040(s=64,f=8.96831e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a7a4 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000041(s=65,f=9.10844e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a7cc t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000042(s=66,f=9.24857e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a7f4 t=   150 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0)]
0x0000a808 t=   150 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x0000003d(s=61,f=8.547921e-44)]
0x0000a81c t=   210 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0004  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c9c00(s=1176280064,f=10023), 0x44200000(s=1142947840,f=640)]
0x0000a838 t=   330 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461cc400(s=1176290304,f=10033), 0x43400000(s=1128267776,f=192)]
0x0000a850 t=   330 op=0x003f size=20 b08=0x00 diff=0xff pmask=0x0001  set_position args=[0x461c9c00(s=1176280064,f=10023), 0xc2800000(s=-1031798784,f=-64)]
0x0000a864 t=   330 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c9800(s=1176279040,f=10022), 0x3b23d70a(s=992204554,f=0.0025)]
0x0000a878 t=   340 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000010(s=16,f=2.242078e-44)]
0x0000a888 t=   340 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000013(s=19,f=2.662467e-44)]
0x0000a898 t=   340 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x461cf400(s=1176302592,f=10045)]
0x0000a8ac t=   340 op=0x0022 size=32 b08=0x00 diff=0xff pmask=0x001b  set_angle_between_points args=[0x461db800(s=1176352768,f=10094), 0x461c9c00(s=1176280064,f=10023), 0x44200000(s=1142947840,f=640), 0x461ce800(s=1176299520,f=10042), 0x461cec00(s=1176300544,f=10043)]
0x0000a8cc t=   340 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x0000a8e0 t=   340 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x0000a8f4 t=   340 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x0000a908 t=   340 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x0000a91c t=   340 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000003f(s=63,f=8.82818e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a944 t=   340 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000040(s=64,f=8.96831e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a96c t=   340 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000041(s=65,f=9.10844e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a994 t=   340 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000042(s=66,f=9.24857e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000a9bc t=   340 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0)]
0x0000a9d0 t=   340 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x0000003d(s=61,f=8.547921e-44)]
0x0000a9e4 t=   400 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0004  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c9c00(s=1176280064,f=10023), 0x44200000(s=1142947840,f=640)]
0x0000aa00 t=   520 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461cc400(s=1176290304,f=10033), 0x43400000(s=1128267776,f=192)]
0x0000aa18 t=   520 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c9c00(s=1176280064,f=10023), 0x43400000(s=1128267776,f=192)]
0x0000aa2c t=   520 op=0x003f size=20 b08=0x00 diff=0xff pmask=0x0001  set_position args=[0x461c9c00(s=1176280064,f=10023), 0xc2800000(s=-1031798784,f=-64)]
0x0000aa40 t=   520 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c9800(s=1176279040,f=10022), 0x3b23d70a(s=992204554,f=0.0025)]
0x0000aa54 t=   520 op=0x000a size=20 b08=0x00 diff=0xff pmask=0x0001  add_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000003(s=3,f=4.203895e-45)]
0x0000aa68 t=   530 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000096(s=150,f=2.101948e-43), 0xfffffc48(s=-952,f=nan)]
0x0000aa7c sub-footer

## sub 61 [0x0000aa88, 0x0000abd8)
0x0000aa88 t=    60 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000012(s=18,f=2.522337e-44)]
0x0000aa9c t=    60 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x0000aab0 t=    60 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=64 wait_for_clear=0 int_0=60 int_1=1 float_0=-999.9 float_1=0
0x0000aad8 t=    60 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=1 kind=131072 wait_for_clear=0 int_0=180 int_1=-1 float_0=-1 float_1=-1
0x0000ab00 t=    60 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0020  define_transform index=2 kind=16 wait_for_clear=0 int_0=200 int_1=-1 float_0=$f(10022) float_1=-999.9
0x0000ab28 t=    60 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=1 count=($i32(10000),1) speed=(3,0.9) angle=($f(10016),0.04908739) flags=0x00020252
0x0000ab54 t=    60 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3e060a92(s=1040583314,f=0.1308997)]
0x0000ab68 t=    68 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=3 count=($i32(10000),1) speed=(3,0.9) angle=($f(10016),0.04908739) flags=0x00020252
0x0000ab94 t=    68 op=0x0010 size=20 b08=0x00 diff=0xff pmask=0x0001  sub_float args=[0x461c8000(s=1176272896,f=10016), 0x3e060a92(s=1040583314,f=0.1308997)]
0x0000aba8 t=    76 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x0000003c(s=60,f=8.407791e-44), 0xffffff80(s=-128,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000abc0 t=    76 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x0000abcc sub-footer

## sub 62 [0x0000abd8, 0x0000ac64)
0x0000abd8 t=    60 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000abe4 t=    60 op=0x0057 size=24 b08=0x00 diff=0xff pmask=0x0003  copy_enemy_float args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x00000000(s=0,f=0)]
0x0000abfc t=    60 op=0x0057 size=24 b08=0x00 diff=0xff pmask=0x0003  copy_enemy_float args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x00000000(s=0,f=0)]
0x0000ac14 t=    60 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461ce800(s=1176299520,f=10042), 0x461c8800(s=1176274944,f=10018), 0x461c8000(s=1176272896,f=10016)]
0x0000ac2c t=    60 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461cec00(s=1176300544,f=10043), 0x461c8c00(s=1176275968,f=10019), 0x461c8400(s=1176273920,f=10017)]
0x0000ac44 t=    61 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000003c(s=60,f=8.407791e-44), 0xffffffa0(s=-96,f=nan)]
0x0000ac58 sub-footer

## sub 63 [0x0000ac64, 0x0000ad78)
0x0000ac64 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000016(s=22,f=3.082857e-44)]
0x0000ac74 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x0000ac84 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000ac98 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000aca8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000acb8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000acc8 t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000acd8 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x0000acf0 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x0000ad08 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x0000ad24 t=     0 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x0000003e(s=62,f=8.68805e-44)]
0x0000ad38 t=    60 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0x00000019(s=25,f=3.503246e-44), 0x00000000(s=0,f=0)]
0x0000ad4c t=   180 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0xffffffff(s=-1,f=nan), 0x00000000(s=0,f=0)]
0x0000ad60 t=   240 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000ad6c sub-footer

## sub 64 [0x0000ad78, 0x0000ae64)
0x0000ad78 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000017(s=23,f=3.222986e-44)]
0x0000ad88 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x0000ad98 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000adac t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000adbc t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000adcc t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000addc t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000adec t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
