# ecldata7.ecl
sha256: 20b35dca3820438f0b90ae44e3362a7af27d2fc1ac7ae5888c477dc1c89a3734
header: subroutines=89 timelines=1 data_end=0x000106fc

## timeline 0 [0x00010324, 0x000106fc)
0x00010324 t=   260 op=0x01 size=32 diff=0xff  spawn_enemy_variant sub=0 pos=(416,48) rest=[0x000003e8, 0xfffffffe, 0x000003e8]
0x0000bfb0 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000bfc0 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000bfd0 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=10 count=(16,1) speed=($f(10023),0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000bffc t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c010 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c024 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c038 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c04c t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c05c t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c06c t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c07c t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=13 count=(16,1) speed=($f(10023),0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000c0a8 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c0bc t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c0d0 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c0e4 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c0f8 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c108 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c118 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c128 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=14 count=(16,1) speed=($f(10023),0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c154 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c168 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c17c t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c190 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c1a4 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c1b4 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c1c4 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c1d4 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=2 count=(16,1) speed=($f(10023),0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000c200 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c214 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c228 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c23c t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c250 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c260 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c270 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c280 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=4 count=(16,1) speed=($f(10023),0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c2ac t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c2c0 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c2d4 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c2e8 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c2fc t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c30c t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c31c t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c32c t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=6 count=(16,1) speed=($f(10023),0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000c358 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c36c t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c380 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c394 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c3a8 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c3b8 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c3c8 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c3d8 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=8 count=(16,1) speed=($f(10023),0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c404 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c418 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c42c t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c440 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c454 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c464 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c474 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c484 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=10 count=(16,1) speed=($f(10023),0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000c4b0 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c4c4 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c4d8 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c4ec t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c500 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c510 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c520 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c530 t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=13 count=(16,1) speed=($f(10023),0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c55c t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c570 t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c584 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c598 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c5ac t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c5bc t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c5cc t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c5dc t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0050  fire mode=3 type=3 color=14 count=(16,1) speed=($f(10023),0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000c608 t=   600 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c61c t=   600 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c630 t=   600 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c644 t=   600 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c658 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c668 t=   600 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c678 t=   600 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000c688 t=   600 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000258(s=600,f=8.407791e-43), 0xfffff698(s=-2408,f=nan)]
0x0000c69c sub-footer

## sub 74 [0x0000c6a8, 0x0000d0f8)
0x0000c6a8 t=   600 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x0000c6b4 t=   600 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x0000c6c8 t=   600 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000005(s=5,f=7.006492e-45)]
0x0000c6dc t=   600 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=2 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c708 t=   640 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=4 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c734 t=   680 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=6 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c760 t=   720 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=8 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c78c t=   760 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=10 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c7b8 t=   800 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=13 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c7e4 t=   840 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=14 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c810 t=   880 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000258(s=600,f=8.407791e-43), 0xfffffecc(s=-308,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x0000c828 t=   880 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x0000c83c t=   880 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x0000c850 t=   880 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=2 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c87c t=   880 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c890 t=   880 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c8a4 t=   880 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c8b8 t=   880 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c8cc t=   880 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c8dc t=   880 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c8ec t=   900 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=4 count=(16,1) speed=(1,0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000c918 t=   900 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c92c t=   900 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c940 t=   900 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c954 t=   900 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c968 t=   900 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000c978 t=   900 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000c988 t=   920 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=6 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000c9b4 t=   920 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c9c8 t=   920 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000c9dc t=   920 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000c9f0 t=   920 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000ca04 t=   920 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000ca14 t=   920 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000ca24 t=   940 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=8 count=(16,1) speed=(1,0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000ca50 t=   940 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000ca64 t=   940 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000ca78 t=   940 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000ca8c t=   940 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000caa0 t=   940 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000cab0 t=   940 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000cac0 t=   960 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=10 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000caec t=   960 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000cb00 t=   960 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000cb14 t=   960 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000cb28 t=   960 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000cb3c t=   960 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000cb4c t=   960 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000cb5c t=   980 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=13 count=(16,1) speed=(1,0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000cb88 t=   980 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000cb9c t=   980 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000cbb0 t=   980 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000cbc4 t=   980 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000cbd8 t=   980 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000cbe8 t=   980 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000cbf8 t=  1000 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=14 count=(16,1) speed=(1,0.5) angle=($f(10016),0.04908739) flags=0x00000202
0x0000cc24 t=  1000 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000cc38 t=  1000 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000cc4c t=  1000 op=0x000f size=20 b08=0x00 diff=0xfe pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000cc60 t=  1000 op=0x0010 size=20 b08=0x00 diff=0xfe pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3c490fdb(s=1011421147,f=0.01227185)]
0x0000cc74 t=  1000 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000cc84 t=  1000 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8400(s=1176273920,f=10017)]
0x0000cc94 t=  1020 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=3 type=3 color=2 count=(16,1) speed=(1,0.5) angle=($f(10017),0.04908739) flags=0x00000202
0x0000ccc0 t=  1020 op=0x000f size=20 b08=0x00 diff=0xf1 pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3cc90fdb(s=1019809755,f=0.02454369)]
0x0000ccd4 t=  1020 op=0x0010 size=20 b08=0x00 diff=0xf1 pmask=0x0001  sub_float args=[0x461c8400(s=1176273920,f=10017), 0x3cc90fdb(s=1019809755,f=0.02454369)]
